Date,Time,Headline,URL,Location,Attack,Events
2025-10-09,17:23:00,Three children injured by live fire during Israeli raid in Hebron,https://english.wafa.ps/Pages/Details/163204,West Bank,shooting,"Injury, Children"
2025-10-09,21:44:00,UNRWA says food supplies ready to sustain all of Gaza for three months,https://english.wafa.ps/Pages/Details/163208,Gaza,Not Coded,"Food Security, United Nations"
2025-10-09,21:57:00,"Despite imminent ceasefire, Israeli airstrike kills four in Gaza City",https://english.wafa.ps/Pages/Details/163210,Gaza,airstrike,Not Coded
2025-10-09,21:46:00,"Macron: Israeli settlement expansion threatens Palestinian statehood, violates internation ...",https://english.wafa.ps/Pages/Details/163209,,Not Coded,Not Coded
2025-10-09,21:17:00,25 Palestinians killed in Israeli attacks across Gaza since dawn,https://english.wafa.ps/Pages/Details/163207,Gaza,Not Coded,Killings
2025-10-09,13:27:00,"UN ready to dispatch humanitarian aid to Gaza following ceasefire, says Fletcher",https://english.wafa.ps/Pages/Details/163198,Gaza,Not Coded,"Food Security, United Nations"
2025-10-09,18:46:00,"Two Palestinians, including a child, injured by Israeli gunfire in Jenin",https://english.wafa.ps/Pages/Details/163206,West Bank,shooting,"Injury, Children"
2025-10-09,17:32:00,"Several Palestinians killed, others injured as Israeli airstrikes continue across Gaza",https://english.wafa.ps/Pages/Details/163205,Gaza,airstrike,"Killings, Injury"
2025-10-09,17:20:00,"PLO Executive Committee welcomes Gaza ceasefire, discusses implementation of agreement",https://english.wafa.ps/Pages/Details/163203,Gaza,Not Coded,Not Coded
2025-10-09,17:10:00,UN chief calls for political path to end occupation and implement two-state solution,https://english.wafa.ps/Pages/Details/163202,,Not Coded,United Nations
2025-10-09,15:07:00,"President Abbas receives  Israeli-Palestinian Peace Alliance delegation, welcomes ceasefir ...",https://english.wafa.ps/Pages/Details/163201,,Not Coded,Palestine Authority
2025-10-09,12:45:00,"Gaza death toll reaches 67,194 since start of Israeli aggression in October 2023 - Medical ...",https://english.wafa.ps/Pages/Details/163197,Gaza,Not Coded,Killings
2025-10-09,14:07:00,Despite ceasefire announcement: Nine Palestinians killed by Israeli gunfire and shelling s ...,https://english.wafa.ps/Pages/Details/163199,,airstrike,Killings
2025-10-09,12:23:00,Israeli forces re-detain former detainee Layan Nasser during Ofer military court session,https://english.wafa.ps/Pages/Details/163196,,arrest,"Hostages, Legal"
2025-10-09,11:43:00,Colonists physically assault Palestinian man and wife in Salfit,https://english.wafa.ps/Pages/Details/163193,West Bank,settler,Not Coded
2025-10-09,09:34:00,President Abbas welcomes President Trump’s a ...,https://english.wafa.ps/Pages/Details/163187,,Not Coded,Palestine Authority
2025-10-09,14:48:00,Israeli colonists assault elderly Palestinia ...,https://english.wafa.ps/Pages/Details/163200,West Bank,settler,Not Coded
2025-10-09,11:53:00,By Order of Ben-Gvir: Israeli forces raid Je ...,https://english.wafa.ps/Pages/Details/163194,,raid,Not Coded
2025-10-09,12:45:00,"Gaza death toll reaches 67,194 since start o ...",https://english.wafa.ps/Pages/Details/163197,Gaza,Not Coded,Killings
2025-10-09,11:43:00,Colonists physically assault Palestinian man ...,https://english.wafa.ps/Pages/Details/163193,West Bank,settler,Not Coded
2025-10-09,11:38:00,"Palestinian officials, leaders welcome ceasefire agreement in Gaza",https://english.wafa.ps/Pages/Details/163192,Gaza,Not Coded,Not Coded
2025-10-09,11:25:00,Palestinian man injured in colonist attack during olive harvest in Nablus,https://english.wafa.ps/Pages/Details/163191,West Bank,settler,Injury
2025-10-09,11:18:00,Arab and International leaders applaud ceasefire agreement in Gaza,https://english.wafa.ps/Pages/Details/163190,Gaza,Not Coded,Not Coded
2025-10-09,10:19:00,Vice President welcomes U.S. President Donald Trump's announcement of a ceasefire in Gaza,https://english.wafa.ps/Pages/Details/163189,Gaza,Not Coded,Not Coded
2025-10-09,21:17:00,25 Palestinians killed in Israeli attacks ac ...,https://english.wafa.ps/Pages/Details/163207,,Not Coded,Killings
2025-10-09,08:55:00,Israeli colonists raid  Palestinian tents in northern Jordan Valley,https://english.wafa.ps/Pages/Details/163186,West Bank,raid,Displacement
2025-10-09,08:55:00,Israeli colonists raid  Palestinian tents in northern J,https://english.wafa.ps/Pages/Details/163186,West Bank,raid,Displacement
2025-10-09,11:18:00,Arab and International leaders applaud cease ...,https://english.wafa.ps/Pages/Details/163190,,Not Coded,Not Coded
2025-10-09,15:07:00,President Abbas receives  Israeli-Palestinia ...,https://english.wafa.ps/Pages/Details/163201,,Not Coded,Palestine Authority
2025-10-09,03:59:00,Ceasefire agreement to end war in Gaza reached,https://english.wafa.ps/Pages/Details/163182,Gaza,Not Coded,Not Coded
2025-10-09,14:07:00,Despite ceasefire announcement: Nine Palestinians kille,https://english.wafa.ps/Pages/Details/163199,,Not Coded,Not Coded
2025-10-09,12:18:00,WFP ready to expand operations in Gaza follo ...,https://english.wafa.ps/Pages/Details/163195,Gaza,Not Coded,Not Coded
2025-10-09,09:46:00,Dozens of colonists set up tent among Palest ...,https://english.wafa.ps/Pages/Details/163188,West Bank,settler,Displacement
2025-10-09,10:19:00,Vice President welcomes U.S. President Donal ...,https://english.wafa.ps/Pages/Details/163189,,Not Coded,Not Coded
2025-10-09,11:25:00,Palestinian man injured in colonist attack d ...,https://english.wafa.ps/Pages/Details/163191,West Bank,settler,Injury
2025-10-09,14:07:00,Despite ceasefire announcement: Nine Palesti ...,https://english.wafa.ps/Pages/Details/163199,,Not Coded,Not Coded
2025-10-09,11:38:00,"Palestinian officials, leaders welcome cease ...",https://english.wafa.ps/Pages/Details/163192,,Not Coded,Not Coded
2025-10-09,09:46:00,Dozens of colonists set up tent among Palestinian homes in Jerusalem,https://english.wafa.ps/Pages/Details/163188,West Bank,settler,"Displacement, Infrastructure"
2025-10-09,11:53:00,By Order of Ben-Gvir: Israeli forces raid Jerusalem Cha,https://english.wafa.ps/Pages/Details/163194,West Bank,raid,Not Coded
2025-10-09,17:32:00,"Several Palestinians killed, others injured as Israeli",https://english.wafa.ps/Pages/Details/163205,,Not Coded,"Killings, Injury"
2025-10-09,13:27:00,UN ready to dispatch humanitarian aid to Gaz ...,https://english.wafa.ps/Pages/Details/163198,,Not Coded,"Food Security, United Nations"
2025-10-09,12:18:00,"WFP ready to expand operations in Gaza following ceasefire, says Executive Director",https://english.wafa.ps/Pages/Details/163195,Gaza,Not Coded,Not Coded
2025-10-09,09:34:00,President Abbas welcomes President Trump’s announcement of a ceasefire agreement in Gaza,https://english.wafa.ps/Pages/Details/163187,Gaza,Not Coded,Palestine Authority
2025-10-09,17:32:00,"Several Palestinians killed, others injured  ...",https://english.wafa.ps/Pages/Details/163205,,Not Coded,"Killings, Injury"
2025-10-09,12:23:00,Israeli forces re-detain former detainee Lay ...,https://english.wafa.ps/Pages/Details/163196,,arrest,Hostages
2025-10-09,03:59:00,Ceasefire agreement to end war reached in Ga ...,https://english.wafa.ps/Pages/Details/163182,,Not Coded,Not Coded
2025-10-09,17:23:00,Three children injured by live fire during I ...,https://english.wafa.ps/Pages/Details/163204,,shooting,"Injury, Children"
2025-10-09,12:23:00,Israeli forces re-detain former detainee Layan Nasser d,https://english.wafa.ps/Pages/Details/163196,,arrest,Hostages
2025-10-09,18:46:00,"Two Palestinians, including a child, injured by Israeli",https://english.wafa.ps/Pages/Details/163206,,Not Coded,"Injury, Children"
2025-10-09,11:53:00,"By Order of Ben-Gvir: Israeli forces raid Jerusalem Charity Union, detain leaders to preve ...",https://english.wafa.ps/Pages/Details/163194,West Bank,raid,Not Coded
2025-10-09,17:23:00,Three children injured by live fire during Israeli raid,https://english.wafa.ps/Pages/Details/163204,,shooting,"Injury, Children"
2025-10-09,12:45:00,"Gaza death toll reaches 67,194 since start of Israeli a",https://english.wafa.ps/Pages/Details/163197,Gaza,Not Coded,Killings
2025-10-09,21:17:00,25 Palestinians killed in Israeli attacks across Gaza s,https://english.wafa.ps/Pages/Details/163207,Gaza,Not Coded,Killings
2025-10-09,08:55:00,Israeli colonists raid  Palestinian tents in ...,https://english.wafa.ps/Pages/Details/163186,West Bank,raid,Displacement
2025-10-09,03:59:00,Ceasefire agreement to end war in Gaza reach ...,https://english.wafa.ps/Pages/Details/163182,Gaza,Not Coded,Not Coded
2025-10-09,18:46:00,"Two Palestinians, including a child, injured ...",https://english.wafa.ps/Pages/Details/163206,,Not Coded,"Injury, Children"
2025-10-09,17:10:00,UN chief calls for political path to end occ ...,https://english.wafa.ps/Pages/Details/163202,,Not Coded,United Nations
2025-10-09,14:48:00,Israeli colonists assault elderly Palestinian farmer ne,https://english.wafa.ps/Pages/Details/163200,West Bank,settler,Not Coded
2025-10-09,17:20:00,PLO Executive Committee welcomes Gaza ceasef ...,https://english.wafa.ps/Pages/Details/163203,Gaza,Not Coded,Not Coded
2025-10-08,19:13:00,"Israeli colonists steal olive harvest, equipment near Tulkarm",https://english.wafa.ps/Pages/Details/163175,West Bank,settler,Theft
2025-10-08,16:49:00,Israeli colonists assault Palestinian man in ...,https://english.wafa.ps/Pages/Details/163173,West Bank,settler,Not Coded
2025-10-08,20:31:00,"Israeli forces shoot, seriously injure Pales ...",https://english.wafa.ps/Pages/Details/163179,,shooting,Injury
2025-10-08,11:03:00,Colonists threaten Palestinian families with ...,https://english.wafa.ps/Pages/Details/163137,West Bank,settler,Not Coded
2025-10-08,20:31:00,"Israeli forces shoot, injure Palestinian nea ...",https://english.wafa.ps/Pages/Details/163179,,shooting,Injury
2025-10-08,23:20:00,Palestinian sustain injury from Israeli army ...,https://english.wafa.ps/Pages/Details/163180,,Not Coded,Injury
2025-10-08,08:50:00,Thousands protest in New York against ongoing Israeli aggression on Gaza,https://english.wafa.ps/Pages/Details/163128,Gaza,Not Coded,Demonstration
2025-10-08,11:03:00,"To perform Talmudic rituals, colonists storm ...",https://english.wafa.ps/Pages/Details/163142,West Bank,raid,Not Coded
2025-10-08,19:45:00,Israeli colonists attack Palestinian in nort ...,https://english.wafa.ps/Pages/Details/163177,West Bank,settler,Not Coded
2025-10-08,08:50:00,Thousands protest in New York against ongoin ...,https://english.wafa.ps/Pages/Details/163128,,Not Coded,Demonstration
2025-10-08,19:36:00,Israeli forces block a-Shuhada checkpoint in Hebron,https://english.wafa.ps/Pages/Details/163176,West Bank,restriction,Not Coded
2025-10-08,15:12:00,"Gaza death toll reaches 67,183 since start of Israeli aggression in October 2023 - Medical ...",https://english.wafa.ps/Pages/Details/163171,Gaza,Not Coded,Killings
2025-10-08,18:49:00,Israeli colonist attempts to ram vehicle into children south of Hebron,https://english.wafa.ps/Pages/Details/163174,West Bank,settler,Children
2025-10-08,20:26:00,Several Palestinians sustain injuries in col ...,https://english.wafa.ps/Pages/Details/163178,,Not Coded,Injury
2025-10-08,20:26:00,Several Palestinians sustain injuries in colonist attack near Ramallah,https://english.wafa.ps/Pages/Details/163178,West Bank,settler,Injury
2025-10-08,23:34:00,"Israeli colonists kill Palestinian, injure three others near Ramallah",https://english.wafa.ps/Pages/Details/163181,West Bank,settler,"Killings, Injury"
2025-10-08,23:34:00,"Israeli colonists kill Palestinian, injure three others",https://english.wafa.ps/Pages/Details/163181,West Bank,settler,"Killings, Injury"
2025-10-08,11:03:00,"To perform Talmudic rituals, colonists storm outskirts of Ramallah's al-Tira neighborhood",https://english.wafa.ps/Pages/Details/163139,West Bank,raid,Not Coded
2025-10-08,08:49:00,MSF: Gaza's health infrastructure severely damaged,https://english.wafa.ps/Pages/Details/163126,Gaza,Not Coded,Not Coded
2025-10-08,20:31:00,"Israeli forces shoot, seriously injure Palestinian near Jerusalem",https://english.wafa.ps/Pages/Details/163179,West Bank,shooting,Injury
2025-10-08,23:20:00,Palestinian sustain injury from Israeli army fire near,https://english.wafa.ps/Pages/Details/163180,,Not Coded,Injury
2025-10-08,09:28:00,Youth injured by Israeli gunfire near Hebron,https://english.wafa.ps/Pages/Details/163133,West Bank,shooting,"Injury, Children"
2025-10-08,13:33:00,UPDATE: Israeli colonists attack Palestinian ...,https://english.wafa.ps/Pages/Details/163168,West Bank,settler,Not Coded
2025-10-08,14:16:00,PM Mustafa reaffirms Palestine’s full support for UNRWA’s mandate as a cornerstone of int' ...,https://english.wafa.ps/Pages/Details/163170,,Not Coded,United Nations
2025-10-08,12:18:00,Israeli forces close the Ibrahimi Mosque to Palestinians for Jewish holidays,https://english.wafa.ps/Pages/Details/163165,,Not Coded,Religion
2025-10-08,11:03:00,Colonists threaten Palestinian families with displacement near Nablus,https://english.wafa.ps/Pages/Details/163137,West Bank,settler,Displacement
2025-10-08,19:13:00,"Israeli colonists steal olive harvest, equipment near T",https://english.wafa.ps/Pages/Details/163175,West Bank,settler,Theft
2025-10-08,11:03:00,Israeli special forces storm Balata refugee  ...,https://english.wafa.ps/Pages/Details/163141,,raid,Displacement
2025-10-08,14:02:00,"Number of Palestinian detainees in Israeli custody surpasses 11,100 - Palestinian prisoner ...",https://english.wafa.ps/Pages/Details/163169,,Not Coded,Hostages
2025-10-08,13:33:00,UPDATE: Israeli colonists attack Palestinian olive pickers south of Nablus,https://english.wafa.ps/Pages/Details/163168,West Bank,settler,Not Coded
2025-10-08,12:35:00,Israeli forces set up military checkpoint south of Bethlehem,https://english.wafa.ps/Pages/Details/163167,West Bank,restriction,Not Coded
2025-10-08,15:12:00,"Gaza death toll reaches 67,183 since start of Israeli a",https://english.wafa.ps/Pages/Details/163171,Gaza,Not Coded,Killings
2025-10-08,19:13:00,"Israeli colonists steal olive harvest, equip ...",https://english.wafa.ps/Pages/Details/163175,West Bank,settler,Theft
2025-10-08,11:28:00,One Palestinian killed and several civilians ...,https://english.wafa.ps/Pages/Details/163164,,Not Coded,Killings
2025-10-08,08:49:00,Israeli forces attack Freedom Flotilla heading to Gaza,https://english.wafa.ps/Pages/Details/163124,Gaza,Not Coded,Not Coded
2025-10-08,11:03:00,Occupation forces close Hebron's Ibrahimi Mo ...,https://english.wafa.ps/Pages/Details/163140,West Bank,Not Coded,Not Coded
2025-10-08,12:28:00,ARCO calls for immediate ceasefire and protection of civilians in Gaza,https://english.wafa.ps/Pages/Details/163166,Gaza,Not Coded,Not Coded
2025-10-08,12:28:00,ARCO calls for immediate ceasefire and prote ...,https://english.wafa.ps/Pages/Details/163166,,Not Coded,Not Coded
2025-10-08,20:31:00,"Israeli forces shoot, injure Palestinian near Jerusalem",https://english.wafa.ps/Pages/Details/163179,West Bank,shooting,Injury
2025-10-08,12:35:00,Israeli forces set up military checkpoint so ...,https://english.wafa.ps/Pages/Details/163167,,restriction,Not Coded
2025-10-08,20:31:00,"Israeli forces shoot, seriously injure Palestinian near",https://english.wafa.ps/Pages/Details/163179,,shooting,Injury
2025-10-08,14:16:00,PM Mustafa reaffirms Palestine’s full suppor ...,https://english.wafa.ps/Pages/Details/163170,,Not Coded,Not Coded
2025-10-08,08:49:00,MSF: Gaza's health infrastructure severely d ...,https://english.wafa.ps/Pages/Details/163126,Gaza,Not Coded,Not Coded
2025-10-08,18:49:00,Israeli colonist attempts to ram vehicle int ...,https://english.wafa.ps/Pages/Details/163174,West Bank,settler,Not Coded
2025-10-08,11:03:00,Occupation forces close Hebron's Ibrahimi Mosque for Jewish holidays,https://english.wafa.ps/Pages/Details/163140,West Bank,Not Coded,Religion
